Date,Close,Forecast_Price,Forecast_Price_Shifted,Close_Shifted,Expected_Move,Signal,Return,StrategyReturn,CumMarketReturn,CumStrategyReturn
2023-10-13,105.09,108.6452763118593,108.16837783094655,108.79,-0.6216221690534525,0,-0.03401047890431108,-0.0,0.9965860597439543,1.003520782396088
2023-10-16,106.46,104.95047283533563,108.6452763118593,105.09,3.555276311859302,0,0.01303644495194578,0.0,1.0095779990516829,1.003520782396088
2023-10-17,105.14,106.31164737795223,104.95047283533563,106.46,-1.5095271646643624,0,-0.012399023107270257,-0.0,0.9970602181128494,1.003520782396088
2023-10-18,102.17,105.00049763436645,106.31164737795223,105.14,1.171647377952226,0,-0.028248050218755982,-0.0,0.9688952110004738,1.003520782396088
2023-10-19,102.4,102.05010401759924,105.00049763436645,102.17,2.830497634366452,0,0.0022511500440443033,0.0,0.9710763394973918,1.003520782396088
2023-10-20,101.81,102.27871726186055,102.05010401759924,102.4,-0.349895982400767,0,-0.005761718749999978,-0.0,0.9654812707444284,1.003520782396088
2023-10-23,100.01,101.6928232888414,102.27871726186055,101.81,0.4687172618605473,0,-0.01767999214222571,-0.0,0.9484115694642008,1.003520782396088
2023-10-24,101.67,99.90513042618959,101.6928232888414,100.01,1.6828232888413908,0,0.016598340165983272,0.0,0.9641536273115217,1.003520782396088
2023-10-25,96.055,101.55397000703364,99.90513042618959,101.67,-1.7648695738104152,0,-0.055227697452542523,-0.0,0.9109056424845895,1.003520782396088
2023-10-26,93.67,95.97742138331783,101.55397000703364,96.055,5.498970007033634,1,-0.02482952475144451,-0.0,0.8882882882882879,1.003520782396088
2023-10-27,96.43,93.60927027923891,95.97742138331783,93.67,2.3074213833178305,0,0.029465143589196163,0.029465143589196163,0.9144618302513036,1.0330896663441314
2023-10-30,96.18,96.34984340328673,93.60927027923891,96.43,-2.8207297207610935,0,-0.002592554184382423,-0.0,0.9120910384068276,1.0330896663441314
2023-10-31,98.5,96.10167319086443,96.34984340328673,96.18,0.16984340328671976,0,0.024121438968600417,0.0,0.9340919867235653,1.0330896663441314
2023-11-01,108.04,98.40555858285096,96.10167319086443,98.5,-2.3983268091355683,0,0.09685279187817275,0.0,1.0245614035087718,1.0330896663441314
2023-11-02,107.83,107.880536861447,98.40555858285096,108.04,-9.634441417149048,-1,-0.0019437245464642983,-0.0,1.0225699383594118,1.0330896663441314
2023-11-03,112.25,107.67210357951305,107.880536861447,107.83,0.05053686144700009,0,0.040990447927292895,-0.040990447927292895,1.0644855381697484,0.9907428581716279
2023-11-06,111.75,112.08045042378289,107.67210357951305,112.25,-4.577896420486951,0,-0.0044543429844098315,-0.0,1.0597439544807963,0.9907428581716279
2023-11-07,113.45,111.58420795377256,112.08045042378289,111.75,0.33045042378289224,0,0.015212527964205913,0.0,1.0758653390232336,0.9907428581716279
2023-11-08,113.59,113.27304954757952,111.58420795377256,113.45,-1.8657920462274404,0,0.0012340237990304814,0.0,1.0771929824561401,0.9907428581716279
2023-11-09,113.49,113.41251432320102,113.27304954757952,113.59,-0.31695045242048536,0,-0.000880359186548163,-0.0,1.0762446657183498,0.9907428581716279
2023-11-10,118.59,113.31357034291565,113.41251432320102,113.49,-0.07748567679897178,0,0.044937879989426444,0.0,1.1246088193456614,0.9907428581716279
2023-11-13,116.79,118.38112649742004,113.31357034291565,118.59,-5.27642965708435,-1,-0.015178345560333928,-0.0,1.1075391180654337,0.9907428581716279
2023-11-14,119.88,116.59258490116208,118.38112649742004,116.79,1.591126497420035,0,0.026457744669920347,-0.026457744669920347,1.1368421052631577,0.9645300365965759
2023-11-15,118.0,119.6642217436805,116.59258490116208,119.88,-3.2874150988379114,0,-0.01568234901568233,-0.0,1.1190137505926978,0.9645300365965759
2023-11-16,119.83,117.79587411575793,119.6642217436805,118.0,1.6642217436804998,0,0.015508474576271247,0.0,1.1363679468942627,0.9645300365965759
2023-11-17,120.62,119.61544552500285,117.79587411575793,119.83,-2.034125884242073,0,0.006592672953350531,0.0,1.143859649122807,0.9645300365965759
2023-11-20,121.53,120.40147351868302,119.61544552500285,120.62,-1.0045544749971498,0,0.007544354170121004,0.0,1.1524893314366997,0.9645300365965759
2023-11-21,119.16,121.30694958603667,120.40147351868302,121.53,-1.1285264813169817,0,-0.019501357689459375,-0.0,1.1300142247510667,0.9645300365965759
2023-11-22,122.51,118.95098012035307,121.30694958603667,119.16,2.146949586036669,0,0.02811346089291722,0.0,1.161782835467046,0.9645300365965759
2023-11-24,122.31,122.28229751118728,118.95098012035307,122.51,-3.5590198796469394,0,-0.001632519794302567,-0.0,1.159886201991465,0.9645300365965759
2023-11-27,122.65,122.08404999993091,122.28229751118728,122.31,-0.027702488812721526,0,0.0027798217643693057,0.0,1.1631104788999527,0.9645300365965759
2023-11-28,122.01,122.42287241427042,122.08404999993091,122.65,-0.565950000069094,0,-0.005218100285364846,-0.0,1.157041251778094,0.9645300365965759
2023-11-29,123.85,121.78699266959066,122.42287241427042,122.01,0.4128724142704101,0,0.015080731087615762,0.0,1.1744902797534378,0.9645300365965759
2023-11-30,121.16,123.61775300344189,121.78699266959066,123.85,-2.0630073304093344,0,-0.021719822365764974,-0.0,1.1489805595068756,0.9645300365965759
2023-12-01,121.39,120.94271109671513,123.61775300344189,121.16,2.457753003441894,0,0.0018983162759986794,0.0,1.1511616880037936,0.9645300365965759
2023-12-04,118.57,121.17203600682544,120.94271109671513,121.39,-0.44728890328487125,0,-0.023230908641568515,-0.0,1.1244191559981036,0.9645300365965759
2023-12-05,118.38,118.36860859566109,121.17203600682544,118.57,2.6020360068254433,0,-0.0016024289449270146,-0.0,1.1226173541963018,0.9645300365965759
2023-12-06,116.82,118.18024742477303,118.36860859566109,118.38,-0.011391404338908728,0,-0.013177901672579817,-0.0,1.1078236130867714,0.9645300365965759
2023-12-07,128.37,116.6301255321971,118.18024742477303,116.82,1.3602474247730356,0,0.09887005649717517,0.0,1.2173541963015653,0.9645300365965759
2023-12-08,128.92,128.11445744407433,116.6301255321971,128.37,-11.739874467802906,-1,0.004284490145672448,0.0,1.2225699383594124,0.9645300365965759
2023-12-11,134.41,128.66286691425302,128.11445744407433,128.92,-0.8055425559256548,0,0.04258454855724492,-0.04258454855724492,1.2746325272641068,0.9234559604182078
2023-12-12,137.61,134.1309575657169,128.66286691425302,134.41,-5.747133085746981,-1,0.02380775239937516,0.0,1.3049786628734004,0.9234559604182078
2023-12-13,138.19,137.32153663296404,134.1309575657169,137.61,-3.479042434283116,0,0.004214809970205513,-0.004214809970205513,1.3104788999525847,0.9195637690291913
2023-12-14,138.0,137.90121106734378,137.32153663296404,138.19,-0.8684633670359574,0,-0.0013749185903466632,-0.0,1.308677098150783,0.9195637690291913
2023-12-15,139.15,137.71303293527856,137.90121106734378,138.0,-0.09878893265621969,0,0.008333333333333304,0.0,1.3195827406353728,0.9195637690291913
2023-12-18,138.9,138.8612418472655,137.71303293527856,139.15,-1.4369670647214434,0,-0.0017966223499820133,-0.0,1.3172119487908969,0.9195637690291913
2023-12-19,140.15,138.61320000477667,138.8612418472655,138.9,-0.038758152734516216,0,0.008999280057595316,0.0,1.329065908013277,0.9195637690291913
2023-12-20,135.47,139.86138857277714,138.61320000477667,140.15,-1.5367999952233333,0,-0.03339279343560475,-0.0,1.284684684684685,0.9195637690291913
2023-12-21,139.91,135.1948984262851,139.86138857277714,135.47,4.391388572777146,0,0.0327747840850372,0.0,1.3267899478425798,0.9195637690291913
2023-12-22,139.6,139.62267255234255,135.1948984262851,139.91,-4.71510157371489,0,-0.0022157100993496215,-0.0,1.3238501659554294,0.9195637690291913
2023-12-26,143.41,139.31474381235896,139.62267255234255,139.6,0.02267255234255572,0,0.027292263610315226,0.0,1.3599810336652445,0.9195637690291913
2023-12-27,146.07,143.11746355843235,139.31474381235896,143.41,-4.095256187641041,0,0.01854821839481202,0.0,1.3852062588904697,0.9195637690291913
2023-12-28,148.76,145.77468642232694,143.11746355843235,146.07,-2.952536441567645,0,0.018415828027658065,0.0,1.410715979137032,0.9195637690291913
2023-12-29,147.41,148.46320944309292,145.77468642232694,148.76,-2.985313577673054,0,-0.009075020166711467,-0.0,1.3979137031768614,0.9195637690291913
2024-01-02,138.58,147.11566655234577,148.46320944309292,147.41,1.0532094430929249,0,-0.05990095651584004,-0.0,1.3141773352299673,0.9195637690291913
2024-01-03,135.32,138.30068807525737,147.11566655234577,138.58,8.53566655234576,1,-0.023524318083417706,-0.0,1.2832622095779993,0.9195637690291913
2024-01-04,136.01,135.05145221202145,138.30068807525737,135.32,2.980688075257376,0,0.005099024534436891,0.005099024534436891,1.2898055950687533,0.9242526472484505
2024-01-05,138.58,135.74021617397867,135.05145221202145,136.01,-0.9585477879785458,0,0.018895669436071127,0.0,1.3141773352299675,0.9242526472484505
2024-01-08,146.18,138.30333771552378,135.74021617397867,138.58,-2.839783826021346,0,0.054841968538028585,0.0,1.3862494073020397,0.9242526472484505
2024-01-09,149.26,145.8865185174966,138.30333771552378,146.18,-7.876662284476225,-1,0.021069913804897977,0.0,1.4154575628259847,0.9242526472484505
2024-01-10,148.54,148.9737968730985,145.8865185174966,149.26,-3.3734814825033936,0,-0.0048237974005092,0.0048237974005092,1.4086296823138935,0.9287110547656613
2024-01-11,148.02,148.24446478071533,148.9737968730985,148.54,0.43379687309851533,0,-0.0035007405412682546,-0.0,1.4036984352773834,0.9287110547656613
2024-01-12,146.56,147.7281758056154,148.24446478071533,148.02,0.22446478071532283,0,-0.009863531955141225,-0.0,1.389853010905643,0.9287110547656613
2024-01-16,158.74,146.2715826255109,147.7281758056154,146.56,1.168175805615391,0,0.08310589519650668,0.0,1.5053579895685167,0.9287110547656613
2024-01-17,160.17,158.44379298509506,146.2715826255109,158.74,-12.468417374489121,-1,0.00900844147662827,0.0,1.5189189189189196,0.9287110547656613
2024-01-18,162.67,159.87709979259694,158.44379298509506,160.17,-1.7262070149049293,0,0.01560841605793839,-0.01560841605793839,1.54262683736368,0.914215346225272
2024-01-19,174.23,162.38225111581175,159.87709979259694,162.67,-2.7929002074030507,0,0.07106411753857511,0.0,1.652252252252253,0.914215346225272
2024-01-22,168.18,173.96849051930653,162.38225111581175,174.23,-11.847748884188235,-1,-0.03472421511794743,-0.0,1.5948790896159326,0.914215346225272
2024-01-23,168.42,167.89950196187635,173.96849051930653,168.18,5.788490519306521,1,0.0014270424545128613,-0.0014270424545128613,1.5971550497866294,0.9129107221136413
2024-01-24,178.29,168.14189558314777,167.89950196187635,168.42,-0.5204980381236339,0,0.05860349127182052,0.05860349127182052,1.6907539118065442,0.9664104776489795
2024-01-25,180.33,177.9997998251117,168.14189558314777,178.29,-10.14810441685222,-1,0.01144203264344612,0.0,1.7100995732574689,0.9664104776489795
2024-01-26,177.25,180.0592116290636,177.9997998251117,180.33,-2.3302001748883185,0,-0.01707979814784011,0.01707979814784011,1.6808914177335237,0.9829165735351818
2024-01-29,177.83,177.0127889381729,180.0592116290636,177.25,2.8092116290636113,0,0.0032722143864598596,0.0,1.6863916548127083,0.9829165735351818
2024-01-30,172.06,177.54162714517253,177.0127889381729,177.83,-0.8172110618271233,0,-0.03244671877635952,-0.0,1.6316737790422007,0.9829165735351818
2024-01-31,167.69,171.80919826375074,177.54162714517253,172.06,5.481627145172524,1,-0.02539811693595262,-0.0,1.5902323376007592,0.9829165735351818
2024-02-01,170.48,167.41500133426808,171.80919826375074,167.69,4.1191982637507465,0,0.016637843640050054,0.016637843640050054,1.616690374585112,0.9992701857968739
2024-02-02,177.66,170.2273137298747,167.41500133426808,170.48,-3.064998665731906,0,0.04211637728765849,0.0,1.6847795163584645,0.9992701857968739
2024-02-05,174.23,177.42603120177588,170.2273137298747,177.66,-7.432686270125288,-1,-0.01930654058313641,-0.0,1.652252252252253,0.9992701857968739
2024-02-06,167.88,173.9731956371578,177.42603120177588,174.23,3.196031201775895,0,-0.03644607702462255,0.03644607702462255,1.5920341394025612,1.0356896639568356
2024-02-07,170.94,167.60769404687136,173.9731956371578,167.88,6.093195637157805,1,0.018227305218012857,0.0,1.6210526315789482,1.0356896639568356
2024-02-08,169.35,170.68831858225735,167.60769404687136,170.94,-3.332305953128639,0,-0.009301509301509303,-0.009301509301509303,1.6059743954480805,1.026056186914064
2024-02-09,172.48,169.08319876930796,170.68831858225735,169.35,1.338318582257358,0,0.018482432831414153,0.0,1.6356567093409207,1.026056186914064
2024-02-12,171.91,172.23148768948408,169.08319876930796,172.48,-3.3968012306920343,0,-0.0033047309833024174,-0.0,1.6302513039355153,1.026056186914064
2024-02-13,171.54,171.66582413023454,172.23148768948408,171.91,0.321487689484087,0,-0.0021522889884242336,-0.0,1.6267425320056907,1.026056186914064
2024-02-14,178.7,171.29680837832413,171.66582413023454,171.54,0.1258241302345482,0,0.04173953596828728,0.0,1.694642010431485,1.026056186914064
2024-02-15,176.76,178.42197813455005,171.29680837832413,178.7,-7.403191621675859,-1,-0.010856183547845566,-0.0,1.6762446657183507,1.026056186914064
2024-02-16,173.87,176.5297673905133,178.42197813455005,176.76,1.6619781345500542,0,-0.01634985290789759,0.01634985290789759,1.6488383119962078,1.0428320546453473
2024-02-20,165.69,173.61963032881567,176.5297673905133,173.87,2.6597673905133092,0,-0.047046644044401065,-0.0,1.571266002844951,1.0428320546453473
2024-02-21,164.29,165.42364577605179,173.61963032881567,165.69,7.929630328815676,1,-0.008449514152936266,-0.0,1.5579895685158849,1.0428320546453473
2024-02-22,181.86,164.02406996439868,165.42364577605179,164.29,1.133645776051793,0,0.10694503621644658,0.10694503621644658,1.7246088193456621,1.1543577664970655
2024-02-23,176.52,181.58765640450486,164.02406996439868,181.86,-17.835930035601336,-1,-0.029363246453315783,-0.0,1.6739687055476535,1.1543577664970655
2024-02-26,176.01,176.27812244336548,181.58765640450486,176.52,5.067656404504845,1,-0.0028891910265126386,0.0028891910265126386,1.6691322901849224,1.1576929265974139
2024-02-27,178.0,175.76775025122978,176.27812244336548,176.01,0.26812244336548474,0,0.011306175785466888,0.011306175785466888,1.688003793266952,1.1707820063311158
2024-02-28,176.54,177.7513477105739,175.76775025122978,178.0,-2.232249748770215,0,-0.008202247191011258,-0.0,1.6741583688952117,1.1707820063311158
2024-02-29,192.53,176.28851203475665,177.7513477105739,176.54,1.2113477105739037,0,0.09057437407952884,0.0,1.8257942152679005,1.1707820063311158
2024-03-01,202.64,192.33694827410937,176.28851203475665,192.53,-16.24148796524335,-1,0.05251129694073642,0.0,1.9216690374585121,1.1707820063311158
2024-03-04,205.36,202.56144477969957,192.33694827410937,202.64,-10.303051725890612,-1,0.013422818791946511,-0.013422818791946511,1.947463252726412,1.1550668116152618
2024-03-05,205.13,205.1682303021047,202.56144477969957,205.36,-2.798555220300443,0,-0.0011199844176081886,0.0011199844176081886,1.9452821242294938,1.1563604684455673
2024-03-06,210.63,204.9403411397526,205.1682303021047,205.13,0.03823030210469369,0,0.026812265392677892,0.0,1.9974395448079671,1.1563604684455673
2024-03-07,211.38,210.4586409832734,204.9403411397526,210.63,-5.689658860247391,-1,0.003560746332431197,0.0,2.0045519203413953,1.1563604684455673
2024-03-08,207.39,211.23129832060442,210.4586409832734,211.38,-0.9213590167265977,0,-0.018875957990349135,0.018875957990349135,1.9667140825035574,1.1781878800696464
2024-03-11,198.39,207.20696099923924,211.23129832060442,207.39,3.8412983206044373,0,-0.04339649934905254,-0.0,1.8813655761024193,1.1781878800696464
2024-03-12,202.76,198.24893455891015,207.20696099923924,198.39,8.816960999239257,1,0.022027319925399524,0.0,1.922807017543861,1.1781878800696464
2024-03-13,194.79,202.66751781056186,198.24893455891015,202.76,-4.5110654410898405,0,-0.03930755573091338,-0.03930755573091338,1.8472261735419644,1.1318761943123221
2024-03-14,187.06,194.60930181585547,202.66751781056186,194.79,7.877517810561869,1,-0.039683762000102596,-0.0,1.7739212897107648,1.1318761943123221
2024-03-15,191.06,186.8167087400608,194.60930181585547,187.06,7.549301815855472,1,0.021383513311237,0.021383513311237,1.8118539592223817,1.156079683980072
2024-03-18,190.65,190.84537187470497,186.8167087400608,191.06,-4.2432912599392125,0,-0.0021459227467810482,-0.0021459227467810482,1.8079658605974411,1.1535988262891277
2024-03-19,181.42,190.4332466390008,190.84537187470497,190.65,0.19537187470496065,0,-0.04841332284290589,-0.0,1.720436225699385,1.1535988262891277
2024-03-20,179.73,181.14516384074932,190.4332466390008,181.42,9.013246639000812,1,-0.009315400727593404,-0.0,1.704409672830727,1.1535988262891277
2024-03-21,178.68,179.44913032504252,181.14516384074932,179.73,1.4151638407493294,0,-0.00584209647805034,-0.00584209647805034,1.6944523470839277,1.146859390648981
2024-03-22,179.65,178.43633385754026,179.44913032504252,178.68,0.7691303250425108,0,0.005428699350794819,0.0,1.703651019440495,1.146859390648981
2024-03-25,178.63,179.40953220035746,178.43633385754026,179.65,-1.2136661424597435,0,-0.0056777066518231,-0.0,1.6939781887150325,1.146859390648981
2024-03-26,177.87,178.3886039051685,179.40953220035746,178.63,0.7795322003574654,0,-0.004254604489727365,-0.0,1.6867709815078253,1.146859390648981
2024-03-27,179.59,177.6283864522719,178.3886039051685,177.87,0.5186039051685043,0,0.009669983695957729,0.0,1.7030820293978206,1.146859390648981
2024-03-28,180.49,179.35269215241064,177.6283864522719,179.59,-1.961613547728092,0,0.0050114148894704336,0.0,1.7116168800379343,1.146859390648981
2024-04-01,183.34,180.21975644983027,179.35269215241064,180.49,-1.1373078475893692,0,0.015790348495761553,0.0,1.7386439070649613,1.146859390648981
2024-04-02,178.7,183.08288955981556,180.21975644983027,183.34,-3.1202435501697323,0,-0.025308170611977876,-0.0,1.6946420104314854,1.146859390648981
2024-04-03,180.77,178.4635060236916,183.08288955981556,178.7,4.382889559815567,0,0.011583659764969445,0.0,1.7142721669037475,1.146859390648981
2024-04-04,165.83,180.5032506495121,178.4635060236916,180.77,-2.306493976308417,0,-0.08264645682358795,-0.0,1.5725936462778585,1.146859390648981
2024-04-05,170.42,165.57906752995643,180.5032506495121,165.83,14.673250649512084,1,0.027678948320569052,0.0,1.6161213845424385,1.146859390648981
2024-04-08,169.9,170.18308194031684,165.57906752995643,170.42,-4.840932470043555,0,-0.0030512850604388353,-0.0030512850604388353,1.6111901375059283,1.1433599957238698
2024-04-09,170.78,169.65098254997287,170.18308194031684,169.9,0.2830819403168334,0,0.005179517363154806,0.0,1.619535324798484,1.1433599957238698
2024-04-10,167.14,170.54583867749614,169.65098254997287,170.78,-1.1290174500271348,0,-0.021313971191006087,-0.0,1.5850165955429125,1.1433599957238698
2024-04-11,170.5,166.89241222836642,170.54583867749614,167.14,3.405838677496149,0,0.020102907742012732,0.0,1.6168800379326709,1.1433599957238698
2024-04-12,163.28,170.26649062396245,166.89241222836642,170.5,-3.6075877716335754,0,-0.042346041055718486,-0.0,1.5484115694642024,1.1433599957238698
2024-04-15,160.32,163.03404892594176,170.26649062396245,163.28,6.986490623962453,1,-0.01812836844683985,-0.0,1.5203413940256059,1.1433599957238698
2024-04-16,163.46,160.07713835942315,163.03404892594176,160.32,2.7140489259417677,0,0.01958582834331346,0.01958582834331346,1.5501185395922252,1.165753648334729
2024-04-17,154.02,163.2152996492503,160.07713835942315,163.46,-3.382861640576863,0,-0.057751131775357845,-0.0,1.4605974395448094,1.165753648334729
2024-04-18,155.08,153.7854868706172,163.2152996492503,154.02,9.195299649250302,1,0.006882223087910644,0.0,1.4706495969653879,1.165753648334729
2024-04-19,146.64,154.84450259896266,153.7854868706172,155.08,-1.294513129382807,0,-0.05442352334279099,-0.05442352334279099,1.390611664295876,1.1023092274426403
2024-04-22,148.64,146.4213653714509,154.84450259896266,146.64,8.204502598962677,1,0.013638843426077463,0.0,1.4095779990516843,1.1023092274426403
2024-04-23,152.27,148.41689388905965,146.4213653714509,148.64,-2.218634628549097,0,0.02442142088266963,0.02442142088266963,1.444001896633477,1.1292291850288674
2024-04-24,151.74,152.03933258067474,148.41689388905965,152.27,-3.8531061109403595,0,-0.0034806593550928966,-0.0,1.4389758179231877,1.1292291850288674
2024-04-25,153.76,151.51111050050415,152.03933258067474,151.74,0.29933258067472934,0,0.013312244628970404,0.0,1.458131816026554,1.1292291850288674
2024-04-26,157.4,153.52800137818303,151.51111050050415,153.76,-2.2488894994958457,0,0.023673257023933525,0.0,1.4926505452821255,1.1292291850288674
2024-04-29,160.2,157.1626082460046,153.52800137818303,157.4,-3.871998621816971,0,0.017789072426937613,0.0,1.519203413940257,1.1292291850288674
2024-04-30,158.38,159.95920194015227,157.1626082460046,160.2,-3.0373917539953936,0,-0.011360799001248423,-0.0,1.5019440493124714,1.1292291850288674
2024-05-01,144.27,158.14274533351164,159.95920194015227,158.38,1.5792019401522737,0,-0.08908953150650323,-0.0,1.3681365576102429,1.1292291850288674
2024-05-02,146.16,144.05929094513317,158.14274533351164,144.27,13.87274533351163,1,0.013100436681222627,0.0,1.3860597439544817,1.1292291850288674
2024-05-03,150.6,145.944443040581,144.05929094513317,146.16,-2.100709054866826,0,0.0303776683087027,0.0303776683087027,1.4281650071123764,1.163532534656181
2024-05-06,155.78,150.37304071021265,145.944443040581,150.6,-4.655556959418988,0,0.03439575033200537,0.0,1.4772878141299204,1.163532534656181
2024-05-07,154.43,155.54286367612735,150.37304071021265,155.78,-5.406959289787352,-1,-0.008666067531133637,-0.0,1.4644855381697497,1.163532534656181
2024-05-08,153.62,154.19596405339206,155.54286367612735,154.43,1.112863676127347,0,-0.005245094864987365,0.005245094864987365,1.4568041725936474,1.1696353731789517
2024-05-09,152.39,153.3882387955036,154.19596405339206,153.62,0.575964053392056,0,-0.008006769951829362,-0.0,1.4451398767188248,1.1696353731789517
2024-05-10,151.92,152.16142127184366,153.3882387955036,152.39,0.9982387955036245,0,-0.0030841918761073117,-0.0,1.4406827880512099,1.1696353731789517
2024-05-13,150.56,151.69314652995087,152.16142127184366,151.92,0.24142127184367723,0,-0.00895208004212733,-0.0,1.4277856804172602,1.1696353731789517
2024-05-14,153.16,150.3368607146896,151.69314652995087,150.56,1.1331465299508636,0,0.017268862911795857,0.0,1.452441915599811,1.1696353731789517
